director_id,genre,prob
23011,Drama,0.369863
23011,Family,0.0273973
23011,Music,0.0136986
23011,Musical,0.136986
23011,Mystery,0.0547945
23011,Romance,0.0958904
23011,Short,0.0410959
23011,Thriller,0.0136986
23011,War,0.0410959
23011,Western,0.205479
23069,Documentary,1.0
23107,Adventure,0.190476
23107,Comedy,0.380952
23107,Drama,0.571429
23107,Fantasy,0.047619
23107,Romance,0.428571
23107,War,0.047619
23164,Comedy,0.117647
23164,Crime,0.0294118
23164,Drama,0.941176
23164,Family,0.0588235
23164,Fantasy,0.0294118
23164,War,0.0294118
23186,Comedy,1.0
23194,Comedy,0.428571
23194,Crime,0.142857
23194,Drama,0.571429
23194,Film-Noir,0.142857
23194,Mystery,0.142857
23194,Romance,0.285714
23194,Thriller,0.142857
23203,Adventure,0.0294118
23203,Comedy,0.441176
23203,Crime,0.0882353
23203,Drama,0.5
23203,Musical,0.205882
23203,Romance,0.0882353
23203,Short,0.0882353
23203,War,0.0882353
23304,Thriller,1.0
23348,Comedy,0.6
23348,Drama,0.4
23348,Musical,0.4
23357,Action,0.647059
23357,Adventure,0.117647
23357,Comedy,0.117647
23357,Crime,0.0588235
23357,Drama,0.352941
23357,Family,0.0588235
23357,Mystery,0.0588235
23357,Short,0.176471
23357,Thriller,0.117647
23459,Comedy,0.5
23459,Drama,0.5
23504,Action,0.0545455
23504,Adventure,0.127273
23504,Comedy,0.218182
23504,Drama,0.545455
23504,Musical,0.0363636
23504,Romance,0.309091
23504,Sci-Fi,0.0181818
23504,War,0.0545455
23525,Short,1.0
23530,Comedy,0.166667
23530,Crime,0.333333
23530,Drama,0.666667
23530,Music,0.166667
23530,Mystery,0.333333
23530,Short,0.166667
23645,Adventure,0.5
23645,Comedy,1.0
23654,Documentary,0.785714
23654,Short,1.0
23763,Documentary,0.4
23763,Drama,0.4
23763,Short,0.4
23790,Comedy,1.0
23805,Comedy,0.333333
23805,Drama,0.333333
23805,Mystery,0.333333
23805,Romance,0.333333
23805,Sci-Fi,0.333333
23805,Short,0.666667
23805,Thriller,0.333333
23808,Crime,0.2
23808,Documentary,0.2
23808,Drama,0.5
23808,Musical,0.2
23820,Adventure,0.142857
23820,Comedy,0.571429
23820,Crime,0.142857
23820,Drama,0.142857
23903,Adventure,0.25
23903,Animation,0.125
23903,Comedy,1.0
23903,Crime,0.125
23903,Drama,0.125
23903,Romance,0.375
23904,Adventure,0.222222
23904,Animation,0.111111
23904,Comedy,1.0
23904,Crime,0.111111
23904,Drama,0.111111
23904,Romance,0.333333
23912,Action,0.130435
23912,Adventure,0.130435
23912,Comedy,0.0434783
23912,Crime,0.108696
23912,Drama,0.826087
23912,Fantasy,0.0217391
23912,Film-Noir,0.108696
23912,Musical,0.0217391
23912,Mystery,0.0652174
23912,Romance,0.0652174
23912,Short,0.0217391
23912,Thriller,0.0652174
23912,War,0.152174
23912,Western,0.0869565
23917,Documentary,0.5
23917,Drama,0.5
23984,Action,0.0769231
23984,Adventure,0.0769231
23984,Comedy,0.0769231
23984,Drama,0.846154
23984,Romance,0.0769231
24007,Comedy,1.0
24007,Short,1.0
24026,Drama,1.0
24026,Short,1.0
24107,Action,0.0454545
24107,Adventure,0.0227273
24107,Comedy,0.204545
24107,Crime,0.136364
24107,Documentary,0.136364
24107,Drama,0.409091
24107,Film-Noir,0.0909091
24107,Horror,0.0227273
24107,Music,0.0227273
24107,Musical,0.136364
24107,Mystery,0.0227273
24107,Romance,0.0681818
24107,Sci-Fi,0.0454545
24107,Short,0.5
24107,Western,0.0454545
24118,Action,0.142857
24118,Comedy,0.0714286
24118,Drama,0.857143
24118,Family,0.142857
24118,War,0.142857
24159,Comedy,1.0
24159,Drama,0.166667
24168,Comedy,0.181818
24168,Documentary,0.636364
24168,Drama,0.181818
24168,Fantasy,0.0909091
24168,Short,0.636364
24168,War,0.0909091
24240,Documentary,1.0
24240,Short,1.0
24265,Comedy,0.222222
24265,Documentary,0.777778
24265,Mystery,0.111111
24265,Short,0.555556
24297,Action,0.0434783
24297,Adventure,0.347826
24297,Comedy,0.434783
24297,Crime,0.0434783
24297,Drama,0.0434783
24297,Romance,0.0434783
24297,Thriller,0.173913
24406,Action,0.0333333
24406,Adventure,0.0333333
24406,Comedy,0.833333
24406,Drama,0.0666667
24406,Fantasy,0.0333333
24406,Musical,0.0666667
24406,Mystery,0.0333333
24406,Romance,0.0333333
24406,Sci-Fi,0.0333333
24406,Thriller,0.0333333
24432,Action,0.0909091
24432,Crime,0.363636
24432,Documentary,0.272727
24432,Drama,0.363636
24432,Horror,0.0909091
24432,Short,0.181818
24432,Thriller,0.181818
24474,Comedy,0.75
24474,Drama,0.5
24474,Short,0.25
24474,Thriller,0.25
24521,Action,0.5
24521,Documentary,0.5
24521,Short,0.5
24561,Adventure,0.125
24561,Comedy,0.791667
24561,Crime,0.0833333
24561,Drama,0.25
24561,Fantasy,0.0833333
24561,Romance,0.0833333
24561,Sci-Fi,0.0416667
24561,Thriller,0.0833333
24576,Action,0.0285714
24576,Adventure,0.0285714
24576,Comedy,0.371429
24576,Crime,0.0571429
24576,Drama,0.514286
24576,Family,0.0285714
24576,Fantasy,0.0571429
24576,Mystery,0.0285714
24576,Short,0.8
24576,Thriller,0.0285714
24576,War,0.0285714
24636,Comedy,0.0408163
24636,Drama,0.591837
24636,Romance,0.0204082
24636,Short,0.816327
24636,Thriller,0.0408163
24636,War,0.0204082
24636,Western,0.265306
24867,Short,1.0
24988,Comedy,0.333333
24988,Crime,0.0416667
24988,Drama,0.458333
24988,Mystery,0.166667
24988,Romance,0.208333
25001,Animation,0.1
25001,Comedy,0.1
25001,Documentary,0.6
25001,Music,0.1
25001,Short,0.8
25012,Action,0.0126582
25012,Adventure,0.0506329
25012,Comedy,0.126582
25012,Crime,0.0506329
25012,Drama,0.708861
25012,Musical,0.0126582
25012,Mystery,0.0759494
25012,Romance,0.177215
25012,Short,0.0126582
25012,Thriller,0.0126582
25012,War,0.0379747
25082,Music,1.0
25082,Short,1.0
25116,Action,0.00162075
25116,Adventure,0.00324149
25116,Animation,0.995138
25116,Comedy,0.410049
25116,Documentary,0.00324149
25116,Drama,0.00324149
25116,Family,0.197731
25116,Fantasy,0.00648298
25116,Music,0.183144
25116,Musical,0.0259319
25116,Sci-Fi,0.00162075
25116,Short,0.983793
25116,War,0.00486224
25116,Western,0.00486224
25148,Documentary,1.0
25229,Action,0.0597015
25229,Adventure,0.0597015
25229,Comedy,0.164179
25229,Crime,0.208955
25229,Drama,0.477612
25229,Film-Noir,0.0298507
25229,Horror,0.0298507
25229,Musical,0.119403
25229,Mystery,0.104478
25229,Romance,0.0447761
25229,Short,0.0895522
25229,Thriller,0.0298507
25229,War,0.0298507
25229,Western,0.0149254
25290,Documentary,1.0
25290,Short,1.0
25350,Drama,0.666667
25350,Horror,0.333333
25350,Romance,0.333333
25377,Adventure,0.0833333
25377,Animation,0.0833333
25377,Comedy,0.25
25377,Documentary,0.0833333
25377,Drama,0.583333
25377,Musical,0.0833333
25377,Sci-Fi,0.0833333
25377,Short,0.166667
25391,Comedy,0.4
25391,Documentary,0.5
25391,Drama,0.1
25391,Short,0.5
25391,War,0.1
25451,Adventure,0.0769231
25451,Documentary,0.0769231
25451,Drama,0.692308
25451,Short,0.230769
25451,War,0.153846
25453,Crime,0.0238095
25453,Documentary,1.0
25453,Short,0.97619
25458,Action,0.0629921
25458,Adventure,0.0551181
25458,Comedy,0.00787402
25458,Crime,0.00787402
25458,Drama,0.275591
25458,Horror,0.00787402
25458,Mystery,0.0708661
25458,Romance,0.023622
25458,Sci-Fi,0.00787402
25458,Short,0.629921
25458,Thriller,0.0314961
25458,War,0.0472441
25458,Western,0.370079
25462,Adventure,0.129032
25462,Comedy,0.225806
25462,Drama,0.709677
25462,Mystery,0.0322581
25462,Romance,0.16129
25462,Thriller,0.0322581
25462,War,0.0322581
25462,Western,0.0322581
25466,Action,0.0447761
25466,Adventure,0.0895522
25466,Comedy,0.164179
25466,Crime,0.0298507
25466,Documentary,0.0671642
25466,Drama,0.477612
25466,Family,0.00746269
25466,Horror,0.00746269
25466,Mystery,0.00746269
25466,Romance,0.0671642
25466,Short,0.126866
25466,War,0.119403
25466,Western,0.38806
25489,Drama,1.0
25489,War,1.0
25517,Comedy,0.333333
25517,Crime,0.111111
25517,Drama,0.333333
25517,Family,0.333333
25517,War,0.111111
25572,Adventure,0.125
25572,Comedy,0.875
25572,Drama,0.375
25572,Fantasy,0.125
25639,Comedy,0.111111
25639,Drama,0.666667
25639,Horror,0.111111
25639,Romance,0.333333
25639,Thriller,0.111111
25654,Adventure,0.216216
25654,Comedy,0.405405
25654,Crime,0.135135
25654,Drama,0.216216
25654,Family,0.108108
25654,Film-Noir,0.0540541
25654,Musical,0.027027
25654,Mystery,0.027027
25654,Short,0.405405
25654,War,0.027027
25654,Western,0.216216
25659,Adventure,0.131579
25659,Comedy,0.131579
25659,Crime,0.263158
25659,Documentary,0.0526316
25659,Drama,0.605263
25659,Family,0.0789474
25659,Fantasy,0.0526316
25659,Film-Noir,0.0789474
25659,Horror,0.0263158
25659,Musical,0.0263158
25659,Mystery,0.289474
25659,Romance,0.0263158
25659,Thriller,0.0263158
25659,War,0.0526316
25659,Western,0.184211
25713,Short,1.0
25717,Crime,0.125
25717,Documentary,0.125
25717,Drama,0.375
25717,Horror,0.25
25717,Sci-Fi,0.125
25717,Short,0.125
25717,War,0.125
25717,Western,0.25
25721,Comedy,1.0
25721,Drama,1.0
25762,Documentary,1.0
25762,Short,1.0
25764,Action,0.056338
25764,Adventure,0.056338
25764,Comedy,0.197183
25764,Crime,0.084507
25764,Drama,0.112676
25764,Horror,0.0422535
25764,Musical,0.028169
25764,Mystery,0.0140845
25764,Romance,0.0140845
25764,Sci-Fi,0.028169
25764,Short,0.056338
25764,Thriller,0.0140845
25764,Western,0.619718
25897,Comedy,0.285714
25897,Documentary,0.142857
25897,Drama,0.428571
25897,Romance,0.142857
25897,Short,0.285714
25916,Action,0.0555556
25916,Crime,0.0555556
25916,Documentary,0.111111
25916,Drama,0.222222
25916,Horror,0.0555556
25916,Mystery,0.0555556
25916,Short,0.777778
25916,Thriller,0.0555556
25942,Action,0.0588235
25942,Adventure,0.0588235
25942,Comedy,0.882353
25942,Drama,0.117647
25942,Family,0.0588235
25942,Musical,0.117647
25942,Romance,0.0588235
25942,Western,0.176471
25979,Comedy,1.0
25979,Drama,0.5
25979,Short,1.0
26028,Action,0.0361446
26028,Adventure,0.060241
26028,Comedy,0.0843373
26028,Crime,0.0481928
26028,Drama,0.0722892
26028,Musical,0.0240964
26028,Romance,0.0120482
26028,Short,0.060241
26028,War,0.0120482
26028,Western,0.759036
26043,Action,0.0357143
26043,Comedy,0.535714
26043,Crime,0.285714
26043,Drama,0.357143
26043,Family,0.0714286
26043,Musical,0.0357143
26043,Mystery,0.25
26043,Romance,0.0357143
26043,Sci-Fi,0.0357143
26043,Thriller,0.0357143
26043,Western,0.0357143
26068,Action,0.142857
26068,Adventure,0.342857
26068,Comedy,0.0857143
26068,Crime,0.114286
26068,Drama,0.485714
26068,Fantasy,0.0285714
26068,Horror,0.228571
26068,Mystery,0.0285714
26068,Romance,0.0285714
26068,Thriller,0.0571429
26068,Western,0.0285714
26124,Comedy,0.5
26124,Drama,0.5
26124,Romance,0.5
26124,Short,0.5
26135,Drama,1.0
26173,Animation,0.986799
26173,Comedy,0.89769
26173,Crime,0.00990099
26173,Family,0.887789
26173,Music,0.0231023
26173,Musical,0.0132013
26173,Sci-Fi,0.00330033
26173,Short,0.980198
26173,War,0.00990099
26173,Western,0.0132013
26180,Adventure,0.0434783
26180,Comedy,0.347826
26180,Crime,0.130435
26180,Drama,0.521739
26180,Family,0.0434783
26180,Musical,0.0434783
26180,Mystery,0.0869565
26180,Romance,0.0869565
26180,War,0.0434783
26244,Adventure,0.272727
26244,Comedy,0.363636
26244,Drama,0.272727
26244,Family,0.363636
26244,Romance,0.181818
26244,War,0.0909091
26306,Documentary,1.0
26390,Comedy,0.0909091
26390,Documentary,0.181818
26390,Drama,0.636364
26390,Short,0.272727
26475,Drama,1.0
26475,War,0.2
26535,Action,0.142857
26535,Crime,0.142857
26535,Drama,1.0
26535,Horror,0.0714286
26535,Romance,0.357143
26573,Short,1.0
26673,Action,1.0
26673,Animation,1.0
26673,Comedy,0.25
26673,Drama,0.5
26673,Horror,0.25
26673,Romance,0.25
26673,Short,0.5
26673,War,0.25
26674,Action,0.416667
26674,Adventure,0.0833333
26674,Crime,0.166667
26674,Drama,0.75
26843,Drama,1.0
26843,Mystery,0.5
26843,Thriller,1.0
26901,Short,1.0
26917,Drama,1.0
26965,Documentary,0.3
26965,Drama,0.5
26965,Short,0.4
26965,War,0.05
26982,Action,0.394737
26982,Adventure,0.263158
26982,Comedy,0.157895
26982,Crime,0.0789474
26982,Documentary,0.0263158
26982,Drama,0.552632
26982,Family,0.105263
26982,Fantasy,0.0263158
26982,Horror,0.157895
26982,Musical,0.0263158
26982,Mystery,0.0263158
26982,Romance,0.0526316
26982,Sci-Fi,0.0263158
26982,Thriller,0.0789474
26982,Western,0.131579
26995,Action,0.142857
26995,Adventure,0.142857
26995,Comedy,0.238095
26995,Drama,0.47619
26995,Fantasy,0.0952381
26995,Horror,0.380952
26995,Romance,0.142857
26995,Thriller,0.047619
26995,War,0.0952381
27003,Action,0.142857
27003,Comedy,0.714286
27003,Drama,0.428571
27003,Short,0.142857
27040,Action,0.25
27040,Comedy,0.125
27040,Crime,0.125
27040,Drama,0.125
27040,Horror,0.125
27040,Romance,0.125
27040,Sci-Fi,0.25
27040,Short,0.125
27040,Thriller,0.375
27054,Action,0.0232558
27054,Adventure,0.0465116
27054,Comedy,0.116279
27054,Drama,0.581395
27054,Music,0.0697674
27054,Musical,0.27907
27054,Romance,0.186047
27054,Short,0.0232558
27054,War,0.0697674
27070,Drama,1.0
27070,Short,1.0
27088,Documentary,0.25
27088,Family,0.75
27088,Short,0.25
27112,Animation,1.0
27112,Family,0.5
27112,Musical,0.5
27112,Short,0.25
27146,Documentary,1.0
27146,Short,1.0
27150,Action,1.0
27150,Drama,1.0
27169,Drama,1.0
27239,Drama,1.0
27354,Comedy,0.4
27354,Drama,0.4
27354,Romance,0.2
27429,Comedy,0.4
27429,Crime,0.6
27429,Drama,0.4
27429,Romance,0.2
27497,Comedy,0.4
27497,Drama,0.4
27497,Fantasy,0.2
27497,Romance,0.2
27540,Comedy,0.0625
27540,Documentary,0.0625
27540,Drama,0.75
27540,Fantasy,0.1875
27540,Short,0.25
27562,Comedy,0.666667
27562,Drama,0.666667
27578,Action,0.0909091
27578,Drama,0.181818
27578,Horror,0.272727
27578,Thriller,0.272727
27578,War,0.0909091
27578,Western,0.545455
27617,Short,1.0
27629,Action,0.0895522
27629,Adventure,0.0746269
27629,Comedy,0.313433
27629,Crime,0.0746269
27629,Drama,0.507463
27629,Musical,0.0597015
27629,Mystery,0.0298507
27629,Romance,0.0895522
27629,Short,0.19403
27629,War,0.0298507
27629,Western,0.0149254
27716,Documentary,1.0
27922,Comedy,0.5
27922,Drama,0.5
27951,Comedy,0.416667
27951,Drama,0.416667
27951,Family,0.0833333
27951,Romance,0.333333
28071,Comedy,0.5
28071,Short,1.0
28129,Comedy,0.0434783
28129,Crime,0.0434783
28129,Drama,0.521739
28129,Mystery,0.130435
28129,Romance,0.0434783
28129,Short,0.434783
28132,Drama,1.0
28132,Thriller,0.5
28182,Crime,0.142857
28182,Drama,1.0
28182,Family,0.142857
28182,Thriller,0.142857
28182,War,0.142857
28200,Documentary,1.0
28204,Drama,1.0
28260,Drama,0.5
28260,Horror,0.5
28286,Action,0.4
28286,Crime,0.1
28286,Drama,0.5
28286,Family,0.1
28286,Horror,0.1
28286,Musical,0.1
28286,Mystery,0.1
28286,Romance,0.3
28286,Thriller,0.5
28353,Action,0.333333
28353,Crime,0.333333
28353,Drama,0.666667
28353,Romance,0.333333
28353,Sci-Fi,0.333333
28353,Thriller,0.333333
28379,Comedy,0.111111
28379,Drama,0.666667
28379,Fantasy,0.111111
28379,Horror,0.111111
28379,Music,0.333333
28379,Musical,0.111111
28379,Romance,0.111111
28379,Sci-Fi,0.111111
28379,Thriller,0.222222
28379,War,0.111111
28384,Short,1.0
28384,Western,0.75
28466,Crime,0.5
28466,Drama,0.5
28466,Mystery,0.5
28466,Short,0.5
28466,Thriller,0.5
28481,Adventure,0.0441176
28481,Comedy,0.382353
28481,Crime,0.0147059
28481,Documentary,0.235294
28481,Drama,0.367647
28481,Musical,0.0441176
28481,Romance,0.0294118
28481,Short,0.25
28481,War,0.0588235
28507,Action,0.135135
28507,Adventure,0.189189
28507,Comedy,0.216216
28507,Crime,0.027027
28507,Documentary,0.027027
28507,Drama,0.648649
28507,Horror,0.027027
28507,Musical,0.027027
28507,Romance,0.162162
28507,Sci-Fi,0.0810811
28507,Thriller,0.162162
28507,War,0.189189
28519,Comedy,1.0
28519,Short,0.2
28542,Documentary,0.333333
28542,Drama,0.0833333
28542,Short,0.916667
28565,Action,0.133333
28565,Adventure,0.2
28565,Animation,0.0666667
28565,Comedy,0.333333
28565,Drama,0.4
28565,Family,0.266667
28565,Fantasy,0.0666667
28565,Horror,0.133333
28565,Music,0.0666667
28565,Romance,0.2
28565,Sci-Fi,0.0666667
28565,Short,0.0666667
28565,War,0.0666667
28584,Comedy,0.307692
28584,Crime,0.0769231
28584,Drama,0.615385
28584,Family,0.0769231
28584,Horror,0.0769231
28584,Musical,0.0769231
28584,Mystery,0.153846
28584,Romance,0.0769231
28584,Thriller,0.153846
28599,Documentary,1.0
28599,Short,1.0
28642,Documentary,0.875
28642,Short,0.875
28652,Documentary,1.0
28652,Short,1.0
28716,Animation,0.2
28716,Documentary,0.7
28716,Short,0.9
28748,Comedy,0.1875
28748,Crime,0.125
28748,Documentary,0.0625
28748,Drama,0.6875
28748,Horror,0.0625
28748,Thriller,0.125
28804,Action,0.0454545
28804,Documentary,0.409091
28804,Drama,0.363636
28804,Short,0.227273
28804,War,0.0909091
28851,Comedy,1.0
28943,Music,1.0
28972,Comedy,0.375
28972,Crime,0.25
28972,Drama,0.5
28972,Musical,0.125
28972,Romance,0.125
28972,Thriller,0.125
29002,Comedy,0.126761
29002,Crime,0.0985916
29002,Documentary,0.295775
29002,Drama,0.577465
29002,Fantasy,0.028169
29002,Music,0.028169
29002,Musical,0.028169
29002,Mystery,0.028169
29002,Romance,0.112676
29002,Sci-Fi,0.0422535
29002,Short,0.225352
29002,Thriller,0.0140845
29002,War,0.028169
29002,Western,0.0140845
29013,Action,0.0909091
29013,Adventure,0.272727
29013,Crime,0.181818
29013,Drama,0.545455
29013,Mystery,0.0909091
29013,Romance,0.0909091
29013,Thriller,0.181818
29013,War,0.0909091
29020,Adventure,0.0952381
29020,Comedy,0.333333
29020,Crime,0.238095
29020,Drama,0.52381
29020,Film-Noir,0.047619
29020,Mystery,0.142857
29020,Romance,0.047619
29020,Thriller,0.047619
29020,Western,0.047619
29109,Action,0.184211
29109,Comedy,0.131579
29109,Crime,0.157895
29109,Drama,0.684211
29109,Musical,0.0789474
29109,Romance,0.0526316
29109,Sci-Fi,0.0263158
29109,Thriller,0.0526316
29109,War,0.0526316
29175,Documentary,0.333333
29175,Drama,0.666667
29180,Comedy,0.5
29180,Drama,0.5
29180,Short,0.5
29184,Comedy,1.0
29185,Action,0.0298507
29185,Adventure,0.0149254
29185,Comedy,0.134328
29185,Crime,0.0149254
29185,Drama,0.552239
29185,Fantasy,0.0149254
29185,Romance,0.134328
29185,Short,0.776119
29185,Thriller,0.0597015
29185,Western,0.0895522
29218,Comedy,1.0
29218,Drama,1.0
29218,Mystery,1.0
29227,Action,0.5
29227,Documentary,0.5
29251,Comedy,1.0
29251,Family,1.0
29251,Musical,1.0
29274,Animation,0.692308
29274,Documentary,0.384615
29274,Musical,0.0769231
29274,Short,1.0
29310,Comedy,0.333333
29310,Drama,0.666667
29310,Romance,0.666667
29458,Documentary,0.5
29458,Short,0.5
29615,Comedy,1.0
29615,Short,1.0
29711,Short,1.0
29770,Comedy,0.285714
29770,Drama,0.714286
29770,Romance,0.428571
29770,Thriller,0.142857
29772,Short,1.0
29805,Drama,0.666667
29805,Family,0.333333
29805,Fantasy,0.333333
29844,Action,1.0
29888,Animation,0.0103093
29888,Comedy,0.845361
29888,Drama,0.0103093
29888,Music,0.0206186
29888,Musical,0.113402
29888,Mystery,0.0103093
29888,Short,0.701031
29888,Western,0.0103093
29889,Comedy,0.27027
29889,Crime,0.027027
29889,Drama,0.72973
29889,Film-Noir,0.027027
29889,Musical,0.162162
29889,Romance,0.162162
29889,War,0.0540541
29914,Action,0.047619
29914,Adventure,0.047619
29914,Comedy,0.142857
29914,Crime,0.190476
29914,Drama,0.904762
29914,Film-Noir,0.047619
29914,Mystery,0.142857
29914,Romance,0.047619
29914,Thriller,0.0952381
29977,Musical,1.0
29977,Short,1.0
30175,Drama,1.0
30228,Action,0.142857
30228,Adventure,0.0714286
30228,Comedy,0.0714286
30228,Crime,0.0714286
30228,Drama,1.0
30228,Mystery,0.0714286
30228,Thriller,0.0714286
30228,War,0.0714286
30268,Documentary,0.777778
30268,Short,0.333333
30312,Drama,1.0
30317,Adventure,0.04
30317,Comedy,0.04
30317,Crime,0.16
30317,Drama,0.88
30317,Fantasy,0.04
30317,Mystery,0.04
30317,Romance,0.12
30317,War,0.08
30378,Action,0.04
30378,Adventure,0.04
30378,Comedy,0.06
30378,Crime,0.1
30378,Drama,0.66
30378,Family,0.06
30378,Fantasy,0.02
30378,Horror,0.04
30378,Music,0.02
30378,Musical,0.02
30378,Mystery,0.08
30378,Romance,0.04
30378,Sci-Fi,0.02
30378,Thriller,0.26
30378,War,0.02
30378,Western,0.02
30431,Action,0.0714286
30431,Comedy,0.0714286
30431,Crime,0.214286
30431,Drama,0.214286
30431,Horror,0.428571
30431,Sci-Fi,0.0714286
30431,Thriller,0.142857
30511,Animation,1.0
30511,Comedy,0.166667
30511,Short,1.0
30539,Adventure,0.5
30539,Crime,0.25
30539,Drama,0.333333
30539,Mystery,0.416667
30539,Thriller,0.25
30539,War,0.0833333
30550,Comedy,0.954545
30550,Drama,0.0454545
30550,Short,0.909091
30570,Action,0.0378486
30570,Adventure,0.0059761
30570,Comedy,0.101594
30570,Crime,0.0239044
30570,Documentary,0.00398406
30570,Drama,0.440239
30570,Fantasy,0.00398406
30570,Horror,0.00398406
30570,Mystery,0.00398406
30570,Romance,0.125498
30570,Sci-Fi,0.00199203
30570,Short,0.898406
30570,Thriller,0.00199203
30570,War,0.0219124
30570,Western,0.063745
30596,Documentary,1.0
30633,Comedy,0.8
30633,Musical,0.1
30633,Western,0.4
30648,Comedy,0.25
30648,Drama,0.5
30648,Family,0.25
30648,Romance,0.25
30651,Comedy,0.222222
30651,Drama,0.666667
30651,Fantasy,0.333333
30651,Music,0.888889
30651,Musical,0.111111
30651,Romance,0.222222
30693,Adventure,0.111111
30693,Comedy,0.222222
30693,Documentary,0.222222
30693,Drama,0.555556
30693,Romance,0.111111
30693,Short,0.222222
30693,War,0.111111
30873,Adventure,0.0769231
30873,Comedy,0.384615
30873,Drama,0.461538
30873,Family,0.153846
30873,Sci-Fi,0.0769231
30893,Documentary,0.0666667
30893,Drama,0.533333
30893,Musical,0.0666667
30893,Short,0.333333
31043,Action,0.166667
31043,Adventure,0.0833333
31043,Comedy,0.25
31043,Crime,0.25
31043,Drama,0.25
31043,Horror,0.0833333
31043,Sci-Fi,0.0833333
31043,Thriller,0.0833333
31043,Western,0.25
31058,Action,0.0425532
31058,Adventure,0.0851064
31058,Comedy,0.446809
31058,Crime,0.12766
31058,Drama,0.319149
31058,Family,0.0212766
31058,Fantasy,0.0212766
31058,Horror,0.12766
31058,Musical,0.0851064
31058,Mystery,0.0638298
31058,Romance,0.0425532
31058,Sci-Fi,0.148936
31058,Thriller,0.148936
31058,War,0.0425532
31120,Comedy,0.0833333
31120,Drama,0.916667
31120,Family,0.0833333
31120,Romance,0.5
31129,Short,1.0
31165,Comedy,0.761905
31165,Drama,0.47619
31165,Musical,0.047619
31165,Short,0.047619
31275,Comedy,0.142857
31275,Documentary,0.142857
31275,Drama,0.428571
31275,Family,0.142857
31275,Romance,0.142857
31275,War,0.285714
31285,Action,0.466667
31285,Adventure,0.133333
31285,Comedy,0.0333333
31285,Crime,0.233333
31285,Documentary,0.3
31285,Drama,0.466667
31285,Horror,0.0333333
31285,Mystery,0.1
31285,Romance,0.0333333
31285,Short,0.4
31285,Thriller,0.333333
31285,Western,0.0333333
31373,Short,1.0
31384,Action,0.010101
31384,Comedy,0.484848
31384,Crime,0.010101
31384,Documentary,0.050505
31384,Drama,0.333333
31384,Horror,0.010101
31384,Mystery,0.010101
31384,Romance,0.010101
31384,Short,0.434343
31519,Comedy,0.7
31519,Drama,0.1
31519,Family,0.1
31519,Mystery,0.1
31519,Romance,0.2
31519,Thriller,0.1
31560,Action,0.037037
31560,Adventure,0.333333
31560,Comedy,0.0740741
31560,Crime,0.148148
31560,Drama,0.62963
31560,Family,0.0740741
31560,Fantasy,0.148148
31560,Romance,0.222222
31560,Thriller,0.037037
31563,Comedy,0.0625
31563,Crime,0.5
31563,Drama,0.4375
31563,Romance,0.0625
31563,Thriller,0.1875
31570,Comedy,0.933333
31570,Crime,0.133333
31570,Drama,0.0666667
31570,Romance,0.0666667
31580,Adventure,0.27027
31580,Comedy,0.432432
31580,Crime,0.108108
31580,Drama,0.243243
31580,Fantasy,0.0540541
31580,Romance,0.0810811
31580,Thriller,0.027027
31580,Western,0.027027
31683,Action,0.166667
31683,Adventure,0.0833333
31683,Crime,0.0833333
31683,Documentary,0.0833333
31683,Drama,0.833333
31683,Horror,0.0833333
31683,Music,0.25
31683,Romance,0.333333
31683,Short,0.0833333
31683,Thriller,0.333333
31743,Adventure,0.333333
31743,Fantasy,0.333333
31743,Horror,0.333333
31743,Thriller,0.666667
31801,Comedy,0.5
31801,Crime,0.5
31801,Drama,0.5
31801,Horror,0.5
31801,Sci-Fi,0.5
31814,Documentary,0.818182
31814,Short,0.909091
31897,Adventure,0.0277778
31897,Documentary,0.166667
31897,Drama,0.166667
31897,Family,0.0277778
31897,Horror,0.0277778
31897,Short,0.916667
31897,Western,0.0555556
31947,Comedy,0.736842
31947,Crime,0.131579
31947,Drama,0.236842
31947,Family,0.0263158
31947,Fantasy,0.105263
31947,Musical,0.184211
31947,Mystery,0.0789474
31947,Romance,0.131579
31947,Thriller,0.0263158
31992,Comedy,0.363636
31992,Musical,0.272727
31992,Short,1.0
31992,Western,0.0909091
32086,Documentary,1.0
32106,Comedy,0.6
32106,Drama,0.2
32106,Musical,0.4
32128,Documentary,0.461538
32128,Family,0.0769231
32128,Music,0.884615
32170,Short,1.0
32217,Adventure,0.125
32217,Comedy,0.5
32217,Crime,0.125
32217,Drama,0.25
32246,Animation,1.0
32246,Comedy,0.8125
32246,Drama,0.03125
32246,Family,0.9375
32246,Fantasy,0.03125
32246,Music,0.0625
32246,Musical,0.125
32246,Mystery,0.03125
32246,Short,0.96875
32246,Thriller,0.03125
32287,Documentary,0.1
32287,Drama,0.7
32287,Short,0.2
32318,Animation,1.0
32318,Comedy,0.94086
32318,Family,0.946237
32318,Music,0.00537634
32318,Musical,0.0107527
32318,Sci-Fi,0.00537634
32318,Short,0.956989
32318,War,0.00537634
32318,Western,0.016129
32322,Animation,1.0
32322,Comedy,0.788889
32322,Family,0.866667
32322,Short,1.0
32339,Drama,0.428571
32339,Short,0.571429
32342,Adventure,0.12
32342,Comedy,0.08
32342,Drama,0.16
32342,Mystery,0.04
32342,Short,0.68
32414,Comedy,0.0714286
32414,Documentary,0.142857
32414,Drama,0.142857
32414,Short,0.714286
32426,Action,0.333333
