movie_id,genre
236287,Action
236311,Documentary
236311,Short
236421,Short
236435,Comedy
236435,Musical
236458,Crime
236458,Drama
236458,Mystery
236681,Comedy
236681,Drama
237568,Western
237574,Drama
238529,Documentary
238529,Family
238694,Animation
238694,Short
238721,Comedy
238721,Short
239010,Comedy
239068,Crime
239068,Drama
239243,Drama
239243,Romance
239321,Drama
239380,Drama
239385,Crime
239398,Western
239762,Western
239790,Comedy
239790,Drama
239816,Adventure
239816,Western
240457,Comedy
240457,Drama
240457,Fantasy
240516,Adventure
240951,Short
240958,Drama
241031,Comedy
241150,Short
241235,Drama
241235,Short
241320,Action
241616,Comedy
241616,Short
241629,Drama
241700,Action
241894,Drama
241943,Drama
242044,Drama
242394,Animation
242394,Short
243363,Drama
243525,Comedy
243525,Short
243560,Short
243772,Short
243905,Action
244276,Drama
244276,Music
244316,Drama
244651,Adventure
244651,War
244701,Comedy
244701,Short
244910,Comedy
245078,Short
245078,Western
245135,Drama
245642,Comedy
245642,Short
245645,Comedy
246308,Drama
246308,War
246346,Documentary
246419,Short
246488,Drama
246751,Documentary
246855,Drama
246861,Comedy
246861,Musical
246861,Sci-Fi
247032,Horror
247040,Crime
247040,Mystery
247040,Thriller
247559,Drama
247576,Action
247576,Crime
247576,Drama
247576,Thriller
247907,Comedy
247907,Musical
247907,Short
247915,Comedy
247915,Drama
248048,Comedy
248291,Drama
248310,Drama
248310,Short
248539,Documentary
248889,Comedy
249267,Crime
249267,Drama
249716,Animation
249716,Short
249885,Drama
250609,Action
250795,Comedy
250881,Drama
251434,Short
251553,Drama
251588,Drama
251828,Drama
251828,Romance
252036,Drama
252036,Family
252036,Music
252285,Comedy
252285,Romance
252301,Comedy
252385,Drama
252385,Thriller
252575,Documentary
252575,Short
252787,Drama
252914,Comedy
252914,Short
252974,Comedy
253186,Drama
253506,Documentary
253506,Short
253719,War
253831,Comedy
253831,Short
253898,Drama
253898,Romance
253915,Family
253915,Fantasy
253915,Musical
254076,Drama
254315,Short
254347,Drama
254568,Adventure
254568,Animation
254568,Family
254568,Fantasy
255246,Comedy
255385,Action
255385,Drama
255510,Drama
256116,Comedy
256527,Horror
256862,Comedy
256862,Short
257708,Animation
257708,Comedy
257708,Family
257708,Short
257750,Horror
257750,Thriller
257877,Drama
258303,Drama
258369,Horror
258666,Short
258794,Adventure
258818,Documentary
258854,Drama
258891,Drama
258938,Drama
259628,Crime
260224,Adventure
260224,Family
260224,Musical
260292,Comedy
260292,Short
260327,Fantasy
260327,Musical
260327,Sci-Fi
260380,Animation
260380,Comedy
260380,Family
260380,Short
260442,Documentary
260442,Short
260454,Documentary
260454,Short
260567,Documentary
260567,Short
260900,Drama
260909,Drama
260940,Drama
261274,Crime
261274,Short
261339,Drama
261418,Documentary
261530,Comedy
261530,Drama
261617,Comedy
261617,Western
261695,Documentary
261695,Short
261945,Short
261993,Documentary
261993,Short
261998,Drama
261998,Thriller
262072,Thriller
262219,Drama
262479,Horror
262704,Drama
263173,Mystery
263266,Adventure
263266,Drama
263720,Comedy
263740,Crime
263740,Drama
263740,Mystery
263740,Thriller
263965,Adventure
264064,Drama
264936,Comedy
264936,Drama
265279,Drama
265632,Crime
265678,Drama
265678,Horror
265678,Mystery
265678,Romance
266136,Drama
266623,Horror
266623,Thriller
267025,Drama
267383,Short
267484,Drama
267530,Comedy
267530,Family
267530,Musical
268549,Documentary
268549,Short
269200,Comedy
269340,Adventure
269340,Sci-Fi
269532,Crime
269666,Romance
269717,Drama
269729,Comedy
269729,Short
269979,Drama
270221,Drama
270221,Romance
270440,Action
270440,Drama
270440,Horror
270443,Drama
270676,Drama
270676,War
270724,Comedy
270724,Thriller
271280,Documentary
271355,Action
271361,Comedy
271903,Action
271903,Drama
272195,Comedy
272534,Drama
272616,Crime
272619,Horror
272619,Short
272877,Horror
272877,Short
272956,Western
273483,Comedy
273575,Music
273759,Drama
273919,Documentary
273919,Short
274000,Action
274000,Drama
274000,War
274296,Horror
274296,Thriller
274373,Thriller
274450,Drama
274570,Comedy
274777,Drama
274846,Drama
274871,Documentary
274871,Music
275271,Drama
275291,Comedy
275351,Drama
275656,Comedy
275673,Romance
275673,Thriller
275846,Comedy
275934,Short
275939,Short
276407,Short
276433,Short
276433,Western
276545,Drama
276724,Drama
276761,Mystery
276838,Drama
276890,Adventure
276890,Drama
276890,Western
276938,Drama
276971,Crime
276971,Drama
277029,Short
277297,Crime
277297,Drama
277401,Comedy
277401,Fantasy
277515,Musical
277949,Action
277949,Crime
277949,Thriller
277964,Western
278004,Western
278135,Short
278169,Comedy
278169,Drama
278310,Drama
278310,Music
278697,Comedy
278727,Drama
278893,Documentary
278917,Drama
278965,Drama
278965,Fantasy
278965,Music
278965,Romance
279255,Adventure
280158,Comedy
280158,Family
280158,Sci-Fi
280317,Romance
280363,Short
280363,Thriller
280716,Documentary
280716,Music
281067,Comedy
281067,Short
281180,Drama
281180,Romance
281220,Documentary
281220,Short
281448,Short
281473,Comedy
281473,Short
281790,Drama
282276,Drama
282276,Mystery
282668,Comedy
282668,Drama
283061,Drama
283175,Short
284900,Drama
284900,Short
285213,Drama
285386,Documentary
285386,Fantasy
285597,Drama
285696,Drama
285713,Drama
285713,Mystery
285768,Documentary
285768,Short
285844,Drama
285844,War
285900,Drama
285900,Musical
286106,Animation
286106,Comedy
286106,Short
286654,Short
286708,Comedy
286708,Short
286978,Horror
286978,Thriller
287133,Drama
287133,Romance
287445,Western
287494,Drama
287515,Comedy
287515,Drama
287815,Western
288180,Drama
288245,Drama
288245,Family
288252,Drama
288679,Comedy
288679,Family
288679,Short
288778,Drama
288778,Family
288827,Romance
289221,Documentary
289221,Music
289266,Comedy
289266,Romance
289332,Comedy
289524,Animation
289524,Family
289524,Fantasy
289556,Crime
289556,Drama
289671,Comedy
289671,Horror
289870,Comedy
290029,Drama
290313,Animation
290313,Short
290325,Documentary
290325,Short
290350,Music
290350,Short
290524,Comedy
290524,Drama
290984,Documentary
291252,Comedy
291252,Family
291252,Fantasy
291252,Horror
291471,Comedy
292189,Drama
292306,Thriller
292310,Action
292310,Adventure
292442,Adventure
292442,Romance
292442,Thriller
292531,Animation
292531,Drama
292531,Family
292724,Drama
292761,Drama
292761,Family
292761,Short
292820,Drama
293090,Short
293116,Documentary
293362,Drama
293362,Horror
293362,Romance
293475,Horror
293475,Romance
293624,Comedy
293624,Family
293624,Fantasy
293629,Drama
293757,Animation
293757,Comedy
293757,Short
294479,Drama
294479,Musical
294587,Drama
294587,Thriller
294800,Documentary
295040,Drama
295087,Short
295180,Comedy
295210,Drama
295210,Thriller
295505,Comedy
295505,Romance
295835,Comedy
295835,Romance
296491,Comedy
296491,Short
296510,Action
296510,Adventure
296510,Comedy
296573,Thriller
296768,Drama
296768,Thriller
296859,Western
296893,Short
296893,Western
297093,Comedy
297093,Horror
297093,Thriller
297301,Drama
297392,Animation
297392,Comedy
297392,Family
297392,Short
297710,Action
297710,War
297763,Drama
298068,Adventure
298068,Romance
298121,Comedy
298121,Short
298202,Animation
298202,Comedy
298202,Family
298202,Short
298252,Drama
298252,Romance
298650,Drama
298650,War
298825,Crime
299014,Comedy
299014,Romance
299094,Drama
299208,War
299483,Horror
299531,Comedy
299614,Short
299747,Comedy
299925,Drama
300071,Short
300071,Western
300302,Drama
300302,Musical
300481,Drama
300565,Drama
300763,Comedy
300763,Short
300926,Horror
301092,Drama
301092,Fantasy
301092,Music
301175,Action
301175,Adventure
301175,Drama
301299,Short
301621,Drama
301906,Action
301906,Animation
301980,Drama
302003,Western
302114,Drama
302301,Drama
302709,Western
302882,Action
302882,Horror
302882,Sci-Fi
302898,Action
302898,Drama
302965,Family
303473,Western
303571,Short
303582,Drama
303582,Mystery
303582,Romance
303872,Crime
304029,Comedy
304045,Documentary
304080,Comedy
304080,Family
304080,Romance
304172,Short
304185,Drama
304185,Romance
304225,Comedy
304225,Music
304225,Sci-Fi
304300,Mystery
304543,Short
304801,Western
304875,Short
304875,Thriller
305074,Drama
305074,Romance
305176,Musical
305176,Short
305609,Comedy
305609,Musical
305609,Romance
305631,Comedy
305631,Short
305964,Comedy
305964,Short
306001,Drama
306001,Horror
306001,Thriller
306212,Animation
306212,Comedy
306212,Family
306212,Short
306312,Comedy
306324,Drama
306402,Animation
306402,Short
306490,Musical
306851,Drama
306862,Western
307162,Drama
307425,Comedy
307425,Musical
307472,Drama
307540,Action
307732,Drama
307732,Fantasy
307732,Romance
307805,Action
307805,Drama
307987,Comedy
308011,Comedy
308011,Romance
308157,Drama
308292,Drama
308440,Drama
308603,Drama
308603,Short
308643,Musical
308898,Western
308955,Thriller
308999,Short
309141,Drama
309141,Music
309286,Drama
309286,Film-Noir
309286,Thriller
309476,Drama
309526,Drama
309570,Comedy
309570,Short
309574,Short
309829,Drama
309829,Western
310027,Comedy
310027,Drama
310083,Short
310262,Comedy
310262,Romance
310697,Short
311080,Drama
311080,Short
311500,Sci-Fi
311888,Drama
311888,Thriller
312116,Crime
312124,Drama
312124,Fantasy
312415,Comedy
312415,Sci-Fi
312422,Short
312521,Drama
312521,Thriller
312600,Drama
312646,Crime
312646,Drama
313179,Drama
313432,Action
313432,Sci-Fi
313865,Documentary
314434,Thriller
314519,Drama
314519,Short
314519,Thriller
314685,Horror
314697,Comedy
314884,Drama
314884,Horror
314940,Documentary
314940,Music
315162,Romance
315170,Drama
315170,Short
315175,Comedy
315226,Crime
315226,Drama
315226,Mystery
315351,Short
315386,Documentary
315480,Comedy
315648,Documentary
315682,Drama
315682,Musical
316009,Documentary
316009,Short
316047,Horror
316123,Drama
316123,Film-Noir
316252,Documentary
316252,Short
316619,Action
316619,Animation
316879,Comedy
316898,Comedy
316909,Drama
316909,Romance
317309,Comedy
317718,Comedy
318172,Drama
318371,Documentary
318592,Comedy
318810,Drama
318810,Romance
318890,Thriller
319142,Comedy
319142,Drama
319502,Drama
319502,Sci-Fi
319747,Short
319771,Drama
319771,Short
319921,Adventure
320165,Romance
320165,Thriller
320534,Drama
320556,Short
321971,Drama
321971,Romance
322016,Animation
322077,Short
322486,Drama
322488,Comedy
322498,Documentary
323123,Drama
323134,Action
323134,Animation
323134,Comedy
323134,Short
323562,Comedy
323562,Short
323825,Drama
323839,Animation
323839,Short
323964,Fantasy
323964,Short
324040,Adventure
324040,Family
324040,Fantasy
324040,Western
324385,Thriller
324537,Drama
324605,Drama
324609,Romance
325143,Action
325143,Adventure
325329,Comedy
325395,Crime
325395,Drama
325397,Crime
325456,Crime
325456,Drama
325695,Crime
325888,Crime
325943,Crime
325943,Drama
325995,Comedy
325995,Drama
325995,Romance
326224,Comedy
326224,Romance
326356,Short
326525,Comedy
326525,Drama
326525,Mystery
326872,Action
327016,Drama
327016,Fantasy
327369,Drama
327719,Crime
328559,Action
328559,Thriller
328685,Comedy
328748,Action
328878,Short
328929,Comedy
329517,Comedy
329517,Romance
329517,Short
329636,Drama
329974,Comedy
329974,Western
330001,Comedy
330001,Mystery
330236,Drama
330241,Drama
330241,Mystery
330264,Short
330314,Mystery
330405,Horror
330405,Thriller
330514,Comedy
330777,Short
330951,Crime
330951,Drama
331117,Drama
331328,Musical
331328,Short
331374,Musical
331769,Drama
331935,Comedy
332081,Western
332096,Action
332133,Comedy
332133,Family
332281,Comedy
332633,Comedy
332696,Western
332803,Mystery
332935,Adventure
332935,Comedy
332935,Crime
332935,Mystery
332971,Action
333057,Drama
333057,Short
333057,Western
333148,Animation
333148,Comedy
333148,Family
333148,Short
333194,Fantasy
333194,Sci-Fi
333245,Comedy
333251,Documentary
333317,Comedy
333324,Short
333493,Drama
334102,Comedy
334102,Drama
334102,War
334153,Drama
334153,Romance
334208,Short
334208,Thriller
334378,Drama
334504,Short
334621,Drama
334621,Horror
334651,Drama
334651,Western
335287,Comedy
335316,Drama
335320,Mystery
335729,Comedy
336070,Short
336267,Action
336267,Comedy
336267,Thriller
336652,Comedy
336716,Comedy
336767,Animation
336767,Comedy
336767,Family
336767,Short
337189,Musical
337189,Short
337328,Drama
337328,Musical
337328,Western
337468,Mystery
337607,Western
337664,Western
337920,Comedy
337920,Short
338023,Drama
338262,Comedy
338262,Drama
338262,Family
338262,Musical
338271,Action
338271,Drama
338344,Drama
338422,Drama
338736,Drama
338736,Short
338792,Family
338982,Documentary
339040,Short
339593,Comedy
339593,Short
339616,Animation
339616,Comedy
339616,Family
339616,Short
339853,Animation
339853,Comedy
339853,Short
339999,Action
339999,Drama
339999,Family
340177,Adventure
340177,Romance
340530,Action
340530,Crime
340530,Drama
340532,Comedy
340532,Short
340810,Short
340824,Action
340824,Crime
340824,Drama
340824,Romance
340824,Thriller
341283,Drama
341426,Comedy
341426,Short
341973,Action
341973,Mystery
342014,Comedy
342014,Short
342121,Horror
342147,Comedy
342147,Drama
342147,Romance
342544,Drama
343785,Drama
343936,Documentary
343936,Music
344039,Comedy
344039,Drama
344039,Fantasy
344047,Action
344047,Drama
344269,Action
344269,Adventure
344269,Drama
344269,Romance
344547,Crime
344547,Drama
344547,Thriller
344762,Drama
344945,Animation
344945,Drama
344945,Romance
345026,Comedy
345026,Drama
345096,Comedy
345096,Short
345347,Sci-Fi
345496,Documentary
345532,Documentary
345678,Drama
345678,Romance
345852,Action
345852,Drama
346200,Adventure
346200,Comedy
346266,Documentary
346661,Drama
346840,Comedy
347083,Comedy
347309,Drama
347309,Short
347341,Mystery
347562,Comedy
347562,Documentary
347562,Short
347675,Sci-Fi
347791,Music
347850,Drama
347850,Romance
348023,Drama
348023,Romance
348671,Comedy
348671,Short
349141,Comedy
349360,War
350181,Horror
350203,Fantasy
350203,Horror
350295,Crime
350295,Drama
350575,Drama
351056,Short
351402,Drama
351476,Drama
351527,Western
351632,Action
351632,Adventure
351632,Western
351712,Comedy
351712,Thriller
351877,Action
351877,Adventure
352070,Crime
352420,Drama
352466,Family
352610,Drama
352872,Comedy
353030,Short
353195,Action
353195,Drama
353195,Thriller
353240,Action
353348,Drama
353516,Drama
353516,War
354074,Adventure
354074,Family
354183,Short
354212,Adventure
354272,Family
354442,Crime
354487,Adventure
354539,Documentary
354661,Drama
354886,Comedy
355221,Drama
355221,Romance
355337,Drama
355337,Short
355368,Documentary
355722,Drama
355745,Drama
355745,Romance
355810,Musical
355810,Romance
356449,Short
356610,Drama
356853,Comedy
357034,Drama
357445,War
357505,Documentary
357505,Musical
357543,Comedy
357543,Musical
357549,Animation
357734,Comedy
357734,Drama
357788,Comedy
358230,Drama
358354,Drama
358354,Short
358484,Comedy
358484,Romance
358688,Drama
358688,Fantasy
358688,Music
358875,Musical
359153,Drama
359153,Family
359201,Drama
359211,Documentary
359211,Short
359482,Drama
359482,Sci-Fi
359588,Drama
359588,Romance
359588,War
359887,Comedy
359887,Short
359933,Short
360027,Comedy
360166,Drama
360166,Romance
360506,Drama
360582,Comedy
360821,Short
360909,Drama
361226,Drama
361304,Drama
361638,Drama
361772,Western
361783,Short
361783,Western
362112,Comedy
362112,Romance
362118,Comedy
362118,Short
362128,Drama
362128,Short
362314,Drama
362380,Comedy
362380,Romance
362441,Short
362521,Animation
362521,Short
362739,Drama
362752,Comedy
362752,Musical
362752,Short
362875,Comedy
362875,Short
363151,Comedy
363151,Short
363154,Short
363249,Musical
363441,Adventure
363441,Comedy
363673,Comedy
363673,Drama
364093,Documentary
364093,Short
364141,Animation
364141,Short
364834,Comedy
364834,Romance
364913,Short
364933,Comedy
364933,Family
365096,Comedy
365096,Short
365220,Thriller
365220,Western
365459,Adventure
365459,Animation
365459,Comedy
365560,Comedy
366040,Documentary
366040,Short
366566,Comedy
366566,Romance
366595,Drama
366595,Mystery
366595,Thriller
366868,Comedy
366868,Drama
366882,Drama
366882,Short
366882,Western
367040,Comedy
367094,Animation
367094,Fantasy
367094,Sci-Fi
367094,War
367441,Drama
367505,Drama
367512,Comedy
367512,Romance
367533,Drama
367681,Drama
367681,Mystery
368202,Comedy
368202,Short
368486,Documentary
368642,Animation
368642,Comedy
368642,Family
368642,Short
368778,Drama
368778,Short
368778,Thriller
369151,Drama
369206,Action
369230,Action
369255,Action
369325,Comedy
369325,Documentary
369325,Short
369376,Documentary
369522,Fantasy
369522,Short
369870,Family
370013,Comedy
370075,Drama
370117,Action
370117,Thriller
370399,Documentary
370417,Crime
370567,Drama
370567,Romance
370615,Drama
370615,War
370636,Crime
370636,Drama
370742,Drama
371133,Action
371321,Animation
371321,Short
371581,Action
371633,Action
371633,Crime
371633,Drama
371633,Thriller
371833,Documentary
371833,Short
372312,Animation
372312,Comedy
372312,Family
372312,Musical
372312,Short
372433,Drama
372509,Comedy
372509,Family
372509,Music
372843,Drama
373515,Comedy
373711,Action
373798,Romance
374173,Romance
374353,Comedy
374467,Drama
374467,Family
375339,Short
375758,Short
376122,Drama
376214,Action
376214,Adventure
376214,Drama
376214,War
376810,Comedy
376936,Short
377118,Drama
377277,Drama
377277,Romance
377616,Mystery
377894,Comedy
377899,Short
377904,Drama
378122,Drama
378432,Crime
378466,Comedy
378559,Comedy
