paper_id,word_cited_id
97390,word1119
97390,word1123
97390,word1161
97390,word1231
97390,word1267
97390,word1299
97390,word1333
97390,word1394
97390,word155
97390,word171
97390,word26
97390,word27
97390,word275
97390,word335
97390,word409
97390,word415
97390,word496
97390,word508
97892,word1079
97892,word1097
97892,word1124
97892,word1171
97892,word1190
97892,word1231
97892,word1264
97892,word1349
97892,word1394
97892,word140
97892,word1427
97892,word593
97892,word634
97892,word700
97892,word725
97892,word777
97892,word94
97892,word958
98698,word1076
98698,word1178
98698,word1208
98698,word1264
98698,word1302
98698,word1306
98698,word1315
98698,word1321
98698,word1337
98698,word1354
98698,word198
98698,word370
98698,word399
98698,word496
98698,word508
98698,word511
98698,word616
98698,word626
98698,word781
98698,word870
98698,word912
99025,word1264
99025,word1267
99025,word1331
99025,word1360
99025,word1366
99025,word3
99025,word331
99025,word418
99025,word475
99025,word536
99025,word565
99025,word65
99025,word702
99025,word778
99025,word897
99025,word913
99025,word97
99025,word983
99030,word1028
99030,word1053
99030,word1080
99030,word1264
99030,word399
99030,word448
99030,word725
99030,word823
100701,word1150
100701,word1171
100701,word1178
100701,word127
100701,word1291
100701,word1300
100701,word1344
100701,word1398
100701,word193
100701,word314
100701,word41
100701,word415
100701,word465
100701,word506
100701,word514
100701,word538
100701,word606
100701,word626
100701,word676
100701,word83
100701,word84
100701,word914
100935,word1393
100935,word402
100935,word496
100935,word508
100935,word567
100935,word648
100935,word677
100935,word818
100961,word1126
100961,word1204
100961,word126
100961,word1329
100961,word1340
100961,word1354
100961,word137
100961,word1382
100961,word20
100961,word262
100961,word379
100961,word426
100961,word54
100961,word574
100961,word775
100961,word895
100961,word912
101143,word1
101143,word1051
101143,word1073
101143,word1152
101143,word1208
101143,word1237
101143,word1252
101143,word1264
101143,word1302
101143,word1318
101143,word1352
101143,word1360
101143,word183
101143,word196
101143,word339
101143,word40
101143,word5
101143,word55
101143,word787
101143,word79
101143,word897
101143,word95
101145,word1210
101145,word1291
101145,word1360
101145,word789
101261,word100
101261,word1012
101261,word1057
101261,word1068
101261,word1088
101261,word1179
101261,word1194
101261,word1196
101261,word1198
101261,word1208
101261,word1260
101261,word1356
101261,word1385
101261,word1387
101261,word520
101261,word555
101261,word598
101261,word730
101261,word88
101261,word940
102879,word1086
102879,word1178
102879,word1210
102879,word1264
102879,word1267
102879,word1292
102879,word1333
102879,word306
102879,word327
102879,word508
102879,word511
102879,word648
102879,word724
102879,word739
102879,word759
102879,word781
102879,word820
102879,word893
102879,word919
102879,word925
102879,word946
102879,word98
102879,word987
102938,word1013
102938,word1072
102938,word1076
102938,word1178
102938,word1211
102938,word1212
102938,word1288
102938,word1309
102938,word131
102938,word1313
102938,word1353
102938,word1364
102938,word1379
102938,word1391
102938,word1393
102938,word1398
102938,word175
102938,word2
102938,word20
102938,word432
102938,word465
102938,word667
102938,word671
102938,word702
102938,word775
102939,word20
102939,word667
102939,word725
102939,word775
103430,word1053
103430,word1076
103430,word11
103430,word1103
103430,word1121
103430,word1274
103430,word1275
103430,word1318
103430,word285
103430,word432
103430,word756
103482,word1173
103482,word1175
103482,word1178
103482,word1182
103482,word1264
103482,word1268
103482,word1341
103482,word1352
103482,word193
103482,word204
103482,word226
103482,word231
103482,word234
103482,word42
103482,word551
103482,word585
103482,word620
103482,word66
103482,word8
103482,word918
103515,word1067
103515,word1076
103515,word1093
103515,word1119
103515,word119
103515,word1302
103515,word1335
103515,word382
103515,word496
103515,word508
103515,word593
103515,word60
103515,word763
103515,word779
103515,word785
103515,word829
103515,word835
103515,word837
103515,word859
103515,word929
103515,word946
103528,word1072
103528,word1076
103528,word1077
103528,word1132
103528,word1178
103528,word1233
103528,word13
103528,word1388
103528,word5
103528,word592
103528,word607
103528,word667
103528,word676
103528,word751
103528,word789
103528,word884
103528,word912
103528,word938
103528,word94
103529,word1097
103529,word1139
103529,word1178
103529,word1199
103529,word1263
103529,word13
103529,word1321
103529,word1329
103529,word1332
103529,word1333
103529,word1335
103529,word1385
103529,word235
103529,word245
103529,word350
103529,word442
103529,word510
103529,word620
103529,word625
103529,word725
103529,word853
103529,word861
103529,word884
103529,word938
103543,word1041
103543,word1161
103543,word1178
103543,word1185
103543,word1248
103543,word1250
103543,word133
103543,word1353
103543,word1382
103543,word1413
103543,word1415
103543,word1425
103543,word251
103543,word32
103543,word598
103543,word648
103543,word649
103543,word699
103543,word822
103543,word972
103543,word999
104840,word100
104840,word1072
104840,word1076
104840,word1111
104840,word1115
104840,word1144
104840,word1235
104840,word1258
104840,word1321
104840,word1349
104840,word234
104840,word26
104840,word386
104840,word447
104840,word471
104840,word519
104840,word696
104840,word719
104840,word730
104840,word932
104840,word970
105057,word1077
105057,word1092
105057,word1263
105057,word1264
105057,word133
105057,word1355
105057,word1424
105057,word156
105057,word212
105057,word260
105057,word418
105057,word508
105057,word512
105057,word616
105057,word7
105057,word730
105057,word761
105057,word870
105057,word932
105856,word1098
105856,word1153
105856,word1178
105856,word1231
105856,word1234
105856,word126
105856,word1264
105856,word1267
105856,word1390
105856,word1394
105856,word155
105856,word20
105856,word259
105856,word30
105856,word371
105856,word559
105856,word724
105856,word775
105856,word778
105856,word866
105856,word939
105856,word940
105865,word1009
105865,word1119
105865,word1354
105865,word1390
105865,word158
105865,word20
105865,word262
105865,word457
105865,word561
105865,word624
105865,word65
105865,word667
105865,word699
105865,word761
105865,word763
105865,word775
105865,word807
105865,word943
105865,word946
105865,word964
105899,word1013
105899,word1076
105899,word1119
105899,word1178
105899,word1205
105899,word1210
105899,word1352
105899,word188
105899,word234
105899,word245
105899,word3
105899,word40
105899,word435
105899,word458
105899,word475
105899,word541
105899,word621
105899,word648
105899,word695
105899,word764
105899,word809
105899,word810
105899,word862
105899,word918
107569,word1188
107569,word1210
107569,word1329
107569,word219
107569,word566
108962,word1075
108962,word1119
108962,word1138
108962,word1176
108962,word1178
108962,word1209
108962,word1331
108962,word238
108962,word248
108962,word263
108962,word302
108962,word447
108962,word469
108962,word475
108962,word508
108962,word52
108962,word540
108962,word55
108962,word556
108962,word980
108974,word1082
108974,word1139
108974,word1176
108974,word1178
108974,word1209
108974,word1329
108974,word1382
108974,word20
108974,word349
108974,word52
108974,word59
108974,word62
108974,word759
108983,word1139
108983,word1206
108983,word1209
108983,word1255
108983,word1282
108983,word132
108983,word1382
108983,word1388
108983,word1424
108983,word20
108983,word257
108983,word288
108983,word475
108983,word531
108983,word59
108983,word730
108983,word784
108983,word894
108983,word918
109323,word103
109323,word1132
109323,word1178
109323,word1210
109323,word1255
109323,word130
109323,word1318
109323,word1340
109323,word1354
109323,word136
109323,word251
109323,word263
109323,word3
109323,word467
109323,word475
109323,word541
109323,word549
109323,word592
109323,word761
109323,word78
109323,word894
110162,word1047
110162,word1076
110162,word1127
110162,word1144
110162,word119
110162,word1208
110162,word1291
110162,word1354
110162,word136
110162,word1394
110162,word1432
110162,word19
110162,word207
110162,word235
110162,word415
110162,word538
110162,word751
110162,word759
110162,word896
110162,word912
110162,word938
110163,word1061
110163,word1072
110163,word1098
110163,word1124
110163,word1206
110163,word1264
110163,word1356
110163,word1387
110163,word1388
110163,word1398
110163,word222
110163,word5
110163,word592
110163,word611
110163,word751
110163,word782
110163,word813
110163,word855
110163,word895
110164,word1047
110164,word1178
110164,word1206
110164,word1237
110164,word1309
110164,word1333
110164,word1398
110164,word192
110164,word235
110164,word418
110164,word5
110164,word514
110164,word526
110164,word567
110164,word611
110164,word729
110164,word751
110164,word759
110164,word807
110164,word855
110164,word912
110164,word936
110164,word993
111676,word1049
111676,word107
111676,word1132
111676,word1144
111676,word1173
111676,word1178
111676,word1268
111676,word1283
111676,word1332
111676,word1365
111676,word1425
111676,word152
111676,word226
111676,word231
111676,word42
111676,word492
111676,word55
111676,word642
111676,word8
111676,word936
111866,word1023
111866,word1111
111866,word1199
111866,word1210
111866,word1212
111866,word1264
111866,word180
111866,word359
111866,word447
111866,word484
111866,word508
111866,word541
111866,word57
111866,word676
111866,word699
111866,word726
111866,word784
111866,word861
111866,word90
111866,word904
111866,word923
111866,word930
111866,word979
112787,word1145
112787,word316
112787,word41
112787,word759
114189,word1139
114189,word1144
114189,word1152
114189,word1204
114189,word1255
114189,word128
114189,word1302
114189,word132
114189,word134
114189,word251
114189,word359
114189,word508
114189,word541
114189,word565
114189,word611
114189,word626
114189,word730
114189,word755
114189,word773
114308,word1097
114308,word1132
114308,word1133
114308,word1178
114308,word1264
114308,word1291
114308,word1346
114308,word1381
114308,word1398
114308,word178
114308,word204
114308,word264
114308,word27
114308,word285
114308,word360
114308,word407
114308,word48
114308,word72
114308,word725
114308,word750
114308,word837
114966,word1076
114966,word1079
114966,word1093
114966,word1097
114966,word1117
114966,word1119
114966,word1199
114966,word1231
114966,word1329
114966,word1353
114966,word20
114966,word241
114966,word465
114966,word618
114966,word732
114966,word775
114966,word814
114966,word883
114966,word94
114966,word981
115188,word1059
115188,word1082
115188,word1132
115188,word1253
115188,word1319
115188,word1382
115188,word20
115188,word301
115188,word33
115188,word394
115188,word4
115188,word404
115188,word442
115188,word470
115188,word539
115188,word569
115188,word724
115188,word731
115188,word756
115188,word761
115188,word88
115188,word881
115188,word906
116081,word1152
116081,word1172
116081,word1178
116081,word1203
116081,word1264
116081,word136
116081,word1432
116081,word206
116081,word350
116081,word359
116081,word367
116081,word478
116081,word508
116081,word565
116081,word611
116081,word726
116081,word764
116081,word808
116081,word815
116081,word875
116081,word986
116084,word1006
116084,word107
116084,word1139
116084,word1152
116084,word1178
116084,word1203
116084,word127
116084,word133
116084,word1353
116084,word1432
116084,word204
116084,word239
116084,word264
116084,word367
116084,word478
116084,word486
116084,word508
116084,word537
116084,word565
116084,word676
116084,word719
116084,word735
116084,word815
116084,word97
116084,word970
116528,word1153
116528,word1157
116528,word1178
116528,word1233
116528,word1264
116528,word1267
116528,word1309
116528,word1318
116528,word1328
116528,word1354
116528,word1382
116528,word152
116528,word296
116528,word297
116528,word40
116528,word541
116528,word716
116528,word726
116528,word730
116528,word764
116528,word79
116528,word856
116545,word1073
116545,word1076
116545,word1097
116545,word1106
116545,word1123
116545,word1133
116545,word1231
116545,word1241
116545,word1260
116545,word369
116545,word418
116545,word42
116545,word496
116545,word7
116545,word736
116545,word938
116545,word94
116545,word980
116790,word1115
116790,word1145
116790,word1160
116790,word1204
116790,word1210
116790,word1255
116790,word126
116790,word1302
116790,word1306
116790,word20
116790,word214
116790,word293
116790,word3
116790,word302
116790,word313
116790,word40
116790,word514
116790,word541
116790,word916
116790,word94
116790,word960
116790,word98
118260,word1055
118260,word1076
118260,word1119
118260,word1145
118260,word1206
118260,word1263
118260,word1264
118260,word1275
118260,word1299
118260,word1304
118260,word142
118260,word250
118260,word3
118260,word396
118260,word42
118260,word44
118260,word511
118260,word646
118260,word694
118260,word98
118436,word1124
118436,word1248
118436,word1250
118436,word1264
118436,word1300
118436,word1302
118436,word1333
118436,word1382
118436,word1425
118436,word177
118436,word20
118436,word312
118436,word332
118436,word428
118436,word53
118436,word615
118436,word620
118436,word673
118436,word927
118436,word976
118558,word1139
118558,word1178
118558,word1229
118558,word1264
118558,word1275
118558,word1315
118558,word1344
118558,word229
118558,word324
118558,word508
118558,word53
118558,word582
118558,word617
118558,word745
118558,word783
118558,word912
118558,word917
118559,word1028
118559,word1053
118559,word1076
118559,word1124
118559,word1218
118559,word1236
118559,word1264
118559,word1289
118559,word1296
118559,word1340
118559,word1394
118559,word1427
118559,word20
118559,word330
118559,word42
118559,word566
118559,word582
118559,word622
118559,word775
118559,word851
118559,word912
118559,word927
118559,word970
118682,word1076
118682,word1092
118682,word1136
118682,word1146
118682,word1178
118682,word1210
118682,word1233
118682,word1255
118682,word1263
118682,word1264
118682,word1329
118682,word1360
118682,word1432
118682,word1433
118682,word20
118682,word316
118682,word42
118682,word616
118682,word703
118682,word750
118682,word79
118873,word1097
118873,word1139
118873,word1263
118873,word1264
118873,word1306
118873,word1427
118873,word177
118873,word20
118873,word223
118873,word293
118873,word508
118873,word598
118873,word616
118873,word667
118873,word671
118873,word775
118873,word843
119956,word1063
119956,word1157
119956,word1179
119956,word1302
119956,word133
119956,word136
119956,word1382
119956,word152
119956,word161
119956,word20
119956,word218
119956,word26
119956,word264
119956,word337
119956,word349
119956,word443
119956,word534
119956,word704
119956,word775
119956,word792
119956,word869
119956,word89
119956,word932
119956,word972
120013,word1076
120013,word1124
120013,word1210
120013,word1212
120013,word1264
120013,word1293
120013,word1306
120013,word132
120013,word1377
120013,word1387
120013,word1404
120013,word169
120013,word239
120013,word36
120013,word476
120013,word53
120013,word541
120013,word641
120013,word713
120013,word784
120013,word932
120013,word968
120013,word970
120013,word974
120013,word997
120817,word1041
120817,word1072
120817,word1124
120817,word117
120817,word1178
120817,word1210
120817,word1224
120817,word1233
120817,word1246
120817,word1275
120817,word131
120817,word1339
120817,word1354
120817,word139
120817,word353
120817,word40
120817,word409
120817,word49
120817,word561
120817,word788
120817,word811
120817,word876
120817,word878
121792,word1076
121792,word1121
121792,word1178
121792,word1190
121792,word1275
121792,word1293
121792,word1329
121792,word1333
121792,word1427
121792,word204
121792,word285
121792,word362
121792,word373
121792,word403
121792,word404
121792,word458
121792,word59
121792,word673
121792,word730
121792,word748
121792,word759
121792,word802
121792,word879
121792,word953
123825,word1135
123825,word1145
123825,word1210
123825,word122
123825,word1264
123825,word129
123825,word1302
123825,word1330
123825,word1361
123825,word1389
123825,word174
123825,word195
123825,word20
123825,word541
123825,word655
123825,word679
123825,word716
123825,word775
123825,word86
123825,word878
123825,word89
123825,word913
123825,word923
123825,word97
124224,word126
124224,word136
124224,word396
124224,word534
124224,word648
124224,word843
124296,word1076
124296,word1175
124296,word1178
124296,word122
124296,word1258
124296,word1264
124296,word1349
124296,word314
124296,word360
124296,word43
124296,word515
124296,word599
124296,word611
124296,word620
124296,word742
124296,word756
124296,word815
124296,word938
124296,word979
124828,word100
124828,word1009
124828,word105
124828,word1180
124828,word1202
124828,word1291
124828,word1333
124828,word1353
124828,word1357
124828,word1382
124828,word1402
124828,word20
124828,word229
124828,word251
124828,word262
124828,word541
124828,word616
124828,word628
124828,word970
126128,word1248
126128,word1250
126128,word1403
126128,word522
126128,word588
126128,word604
126128,word616
126128,word815
126867,word1076
126867,word1132
126867,word1146
126867,word1150
126867,word1172
126867,word1173
126867,word1178
126867,word1329
126867,word133
126867,word1353
126867,word1388
126867,word188
126867,word398
126867,word506
126867,word563
126867,word592
126867,word638
126867,word667
126867,word875
126868,word1076
126868,word1173
126868,word1262
126868,word13
126868,word234
126868,word259
126868,word293
126868,word338
126868,word592
126868,word625
126868,word750
126868,word817
126868,word85
126868,word861
126868,word889
126868,word895
126868,word924
126868,word94
126868,word974
126912,word104
126912,word1139
126912,word1145
126912,word1210
126912,word1246
126912,word1317
126912,word158
126912,word17
126912,word183
126912,word20
126912,word289
126912,word345
126912,word368
126912,word443
126912,word457
126912,word52
126912,word62
126912,word756
126912,word781
126912,word809
126912,word916
126912,word970
126912,word972
126926,word1018
126926,word1276
126926,word1382
126926,word1413
126926,word1415
126926,word173
126926,word277
126926,word368
126926,word446
126926,word508
126926,word62
126926,word631
126926,word648
126926,word649
126926,word676
126926,word719
126926,word811
126926,word822
126926,word861
126926,word972
126926,word984
127940,word1076
127940,word20
127940,word559
127940,word6
127940,word62
127940,word702
127940,word866
127940,word970
128202,word1175
128202,word1264
128202,word1293
128202,word1315
128202,word1337
128202,word203
128202,word256
128202,word350
128202,word399
128202,word448
128202,word508
128202,word589
128202,word730
128202,word875
128202,word919
128202,word932
128202,word997
128540,word1004
128540,word1117
128540,word1150
128540,word1178
128540,word1208
128540,word1263
128540,word1264
128540,word1275
128540,word1326
128540,word1333
128540,word1352
128540,word141
128540,word284
128540,word39
128540,word396
128540,word496
128540,word508
128540,word601
128540,word62
128540,word676
128540,word698
128540,word912
129042,word1042
129042,word1045
129042,word1059
129042,word1077
129042,word1191
129042,word1204
129042,word1267
129042,word1304
129042,word1353
129042,word1424
129042,word191
129042,word321
129042,word325
129042,word344
129042,word456
129042,word496
129042,word5
129042,word508
129042,word759
129042,word820
129042,word912
129045,word1059
129045,word1171
129045,word1231
129045,word127
129045,word1331
129045,word1348
129045,word257
129045,word291
129045,word293
129045,word325
129045,word344
129045,word380
129045,word492
129045,word5
129045,word510
129045,word751
129045,word788
129045,word810
129287,word1077
129287,word1178
129287,word1184
129287,word1309
129287,word136
129287,word137
129287,word1382
129287,word20
129287,word293
129287,word305
129287,word40
129287,word452
129287,word465
129287,word475
129287,word624
129287,word63
129287,word667
129287,word775
129287,word866
129287,word970
129558,word1076
129558,word1124
129558,word1178
129558,word1209
129558,word1309
129558,word1332
129558,word1382
129558,word40
129558,word41
129558,word42
129558,word46
129558,word49
129558,word5
129558,word506
129558,word61
129558,word62
129558,word620
129558,word65
129558,word66
129558,word67
129558,word68
129558,word727
131042,word104
131042,word1072
131042,word1095
131042,word1098
131042,word11
131042,word1178
131042,word1209
131042,word1255
131042,word1282
131042,word1304
131042,word131
131042,word1331
131042,word1382
131042,word1394
131042,word188
131042,word20
131042,word589
131042,word641
131042,word702
131042,word725
131042,word775
131042,word968
131042,word979
131117,word1077
131117,word1263
131117,word1264
131117,word137
131117,word147
131117,word158
131117,word169
131117,word20
131117,word262
131117,word293
131117,word3
131117,word403
131117,word409
131117,word676
131117,word708
131117,word860
131117,word960
132806,word1061
132806,word1113
132806,word1139
132806,word1141
132806,word1145
132806,word1237
132806,word1353
132806,word137
132806,word20
132806,word273
132806,word300
132806,word304
132806,word496
132806,word588
132806,word589
132806,word7
132806,word775
132806,word798
132821,word11
132821,word1178
132821,word1179
132821,word126
132821,word1298
132821,word1356
132821,word1423
132821,word1427
132821,word251
132821,word275
132821,word371
132821,word522
132821,word540
132821,word620
132821,word64
132821,word737
132821,word765
132821,word784
132821,word861
132821,word940
133563,word1076
133563,word1153
133563,word1178
133563,word1199
133563,word1210
133563,word1275
133563,word1395
133563,word293
133563,word297
133563,word775
133563,word91
133615,word1174
133615,word1178
133615,word1199
133615,word1291
133615,word1292
133615,word1354
133615,word1356
133615,word136
133615,word1382
133615,word1423
133615,word180
133615,word206
133615,word359
133615,word40
133615,word475
133615,word552
133615,word665
133615,word778
133615,word815
133615,word875
133628,word1063
133628,word1255
133628,word1264
133628,word1361
133628,word456
133628,word541
133628,word597
133628,word64
133628,word755
133628,word815
133628,word82
134219,word1072
134219,word1076
134219,word1098
134219,word1132
134219,word1150
134219,word1178
134219,word1210
134219,word1292
134219,word131
134219,word1318
134219,word1370
134219,word141
134219,word1427
134219,word1432
134219,word188
134219,word235
134219,word298
134219,word369
134219,word508
134219,word620
134219,word624
134307,word1139
134307,word1230
134307,word1235
134307,word1329
134307,word1356
134307,word176
134307,word285
134307,word291
134307,word293
134307,word302
134307,word392
134307,word40
134307,word52
134307,word610
134307,word63
134307,word730
134307,word942
134307,word946
134307,word98
134315,word1072
134315,word1178
134315,word1179
134315,word1231
134315,word1235
134315,word1333
134315,word1381
134315,word18
134315,word223
134315,word254
134315,word45
134315,word472
134315,word503
134315,word52
134315,word784
134315,word98
134320,word1006
134320,word1077
134320,word108
134320,word1098
134320,word1172
134320,word1178
134320,word1210
134320,word1235
134320,word276
134320,word288
134320,word323
134320,word325
134320,word397
134320,word403
134320,word475
134320,word5
134320,word52
134320,word584
134320,word817
134320,word87
134320,word93
135464,word1076
135464,word1118
135464,word1248
135464,word1250
135464,word1264
135464,word1425
135464,word20
135464,word616
135464,word647
135464,word701
135464,word716
135464,word775
135464,word913
135798,word1073
135798,word1171
135798,word1178
135798,word1225
135798,word1264
135798,word1267
135798,word13
135798,word1337
135798,word250
135798,word306
135798,word317
135798,word339
135798,word352
135798,word45
135798,word455
135798,word523
135798,word616
135798,word676
135798,word94
136665,word1076
136665,word1152
136665,word1157
136665,word1170
136665,word1178
136665,word1182
136665,word1302
136665,word403
136665,word42
136665,word508
136665,word552
136665,word587
136665,word647
136665,word784
136665,word871
136665,word94
136665,word948
136665,word973
136665,word976
136766,word1003
136766,word1105
136766,word1171
136766,word1178
136766,word1234
136766,word1264
136766,word1304
136766,word1348
136766,word1398
136766,word188
136766,word281
136766,word399
136766,word407
136766,word5
136766,word62
136766,word620
136766,word674
136766,word676
136766,word702
136766,word896
136768,word107
136768,word1076
136768,word1077
136768,word1132
136768,word1204
136768,word1264
136768,word1291
136768,word1302
136768,word1333
136768,word1360
136768,word26
136768,word267
136768,word284
136768,word334
136768,word399
136768,word634
136768,word646
136768,word716
136768,word896
137130,word1006
137130,word1050
137130,word1076
137130,word1132
137130,word1199
137130,word1235
137130,word1260
137130,word1424
137130,word19
137130,word276
137130,word322
137130,word52
137130,word614
137130,word727
137130,word730
137380,word1077
137380,word1124
137380,word1175
137380,word1178
137380,word1264
137380,word1306
137380,word1337
137380,word1382
137380,word204
137380,word212
137380,word229
137380,word246
137380,word352
137380,word399
137380,word542
137380,word696
137380,word780
137380,word811
137380,word82
137380,word966
137790,word1104
137790,word1152
137790,word1176
137790,word1193
137790,word1197
137790,word1208
137790,word1231
137790,word1291
137790,word1297
137790,word1302
137790,word1322
137790,word314
137790,word319
137790,word322
137790,word593
137790,word611
137790,word676
137790,word730
137790,word861
137790,word972
137849,word1209
137849,word1248
137849,word1250
137849,word1389
137849,word1425
137849,word416
137849,word699
137849,word725
137849,word774
137849,word999
137873,word1185
137873,word1248
137873,word1250
137873,word136
137873,word1425
137873,word226
137873,word40
137873,word620
137873,word999
137956,word1061
137956,word1171
137956,word122
137956,word123
137956,word1275
137956,word1293
137956,word1309
137956,word1388
137956,word1393
137956,word174
137956,word201
137956,word293
137956,word305
137956,word31
137956,word354
137956,word486
137956,word53
137956,word571
137956,word66
137956,word701
137956,word721
137956,word748
137956,word84
139865,word1076
139865,word1157
139865,word1309
139865,word1390
139865,word1393
139865,word1432
139865,word20
139865,word306
139865,word42
139865,word511
139865,word541
139865,word648
139865,word721
139865,word775
139865,word856
140005,word1072
140005,word1111
140005,word1119
140005,word1157
140005,word1178
140005,word1180
140005,word1210
140005,word1237
140005,word1241
140005,word1263
140005,word1264
140005,word1267
140005,word1328
140005,word1387
140005,word1388
140005,word1394
140005,word360
140005,word361
140005,word508
140005,word541
140005,word777
140005,word884
140005,word970
140005,word972
141160,word1028
141160,word1072
141160,word1076
141160,word1098
141160,word1178
141160,word1199
141160,word1205
141160,word1270
141160,word133
141160,word1333
141160,word1349
141160,word20
141160,word239
141160,word248
141160,word350
141160,word515
141160,word548
141160,word655
141160,word761
141160,word775
141160,word883
141160,word916
141160,word953
141342,word1061
141342,word1092
141342,word1152
141342,word1170
141342,word1175
141342,word126
141342,word1261
141342,word197
141342,word291
141342,word293
141342,word345
141342,word418
141342,word496
141342,word508
141342,word540
141342,word7
141342,word702
141342,word902
141347,word1050
141347,word1097
141347,word1119
141347,word1123
141347,word1161
141347,word1231
141347,word1267
141347,word1299
141347,word1333
141347,word1394
141347,word155
141347,word171
141347,word26
141347,word27
141347,word275
141347,word335
141347,word409
141347,word415
141347,word496
141347,word508
141347,word912
141596,word104
141596,word1072
141596,word154
141596,word755
141868,word1072
141868,word1120
141868,word1260
141868,word1264
141868,word907
142268,word1097
142268,word1139
142268,word1145
142268,word1178
142268,word1268
142268,word1340
142268,word1356
142268,word180
142268,word19
142268,word403
142268,word5
142268,word500
142268,word584
142268,word645
142268,word730
142268,word784
142268,word829
143323,word1132
143323,word1193
143323,word1211
143323,word1264
143323,word1302
143323,word1312
143323,word1329
143323,word1382
143323,word1398
143323,word188
143323,word26
143323,word267
143323,word280
143323,word396
143323,word540
143323,word656
143323,word674
143323,word764
143323,word856
143323,word980
143801,word1210
143801,word176
143801,word541
143801,word626
143801,word912
144408,word1072
144408,word1079
144408,word1119
144408,word1124
144408,word1178
144408,word1179
144408,word1256
144408,word1329
144408,word1427
144408,word174
144408,word177
144408,word190
144408,word223
144408,word275
144408,word522
144408,word667
144408,word727
144408,word775
145134,word1102
145134,word1124
145134,word1138
145134,word1171
145134,word1172
145134,word1282
145134,word136
145134,word1411
145134,word152
145134,word20
145134,word262
145134,word303
145134,word337
145134,word394
145134,word495
145134,word504
145134,word508
145134,word620
145134,word725
145134,word761
145134,word817
145134,word954
145134,word970
145176,word1073
145176,word1171
145176,word1210
145176,word1255
145176,word1263
145176,word1309
145176,word1346
145176,word27
145176,word326
145176,word398
145176,word53
145176,word576
145176,word668
145176,word756
145176,word776
145176,word795
145176,word809
145176,word810
145176,word968
145315,word1006
145315,word1076
145315,word1159
145315,word1160
145315,word1178
145315,word1199
145315,word1264
145315,word1331
145315,word1385
145315,word140
145315,word193
145315,word229
145315,word459
145315,word470
145315,word541
145315,word750
145315,word764
145315,word79
145315,word818
145315,word841
145315,word85
145315,word916
145315,word982
145384,word1063
145384,word1098
145384,word1122
145384,word1160
145384,word1190
145384,word1197
145384,word1256
145384,word1264
145384,word1277
145384,word1356
145384,word136
145384,word1413
145384,word1415
145384,word302
145384,word360
145384,word508
145384,word641
145384,word656
145384,word858
145384,word869
145384,word93
145384,word98
148170,word100
148170,word1120
148170,word1133
148170,word1150
148170,word1178
148170,word1199
148170,word1208
148170,word1263
148170,word1264
148170,word1268
148170,word1275
148170,word1304
148170,word1329
148170,word1390
148170,word314
148170,word39
148170,word496
148170,word510
148170,word586
148170,word624
148170,word805
148170,word810
148170,word95
148399,word1074
148399,word1105
148399,word1178
148399,word1210
148399,word1212
148399,word122
148399,word1231
148399,word1264
148399,word1329
148399,word1349
148399,word166
148399,word193
148399,word554
148399,word622
148399,word726
148399,word730
148399,word820
148399,word870
151430,word1006
151430,word1058
151430,word1074
151430,word1133
151430,word1212
151430,word1264
151430,word1297
151430,word212
151430,word290
151430,word340
151430,word381
151430,word422
151430,word508
151430,word58
151430,word702
151430,word724
151430,word778
151430,word813
151430,word904
152219,word1051
152219,word1074
152219,word1120
152219,word1145
152219,word1206
152219,word1216
152219,word1231
152219,word1300
152219,word352
152219,word379
152219,word389
152219,word394
152219,word422
152219,word497
152219,word565
152219,word667
152219,word694
152219,word775
152219,word87
152219,word99
152483,word1098
152483,word1145
152483,word1178
152483,word1180
152483,word1275
152483,word1354
152483,word1388
152483,word1393
152483,word141
152483,word188
152483,word209
152483,word309
152483,word49
152483,word508
152483,word620
152483,word667
152483,word674
152483,word700
152483,word782
152483,word861
152731,word1058
152731,word1072
152731,word1103
152731,word1106
152731,word1132
152731,word1166
152731,word1175
152731,word1210
152731,word1263
152731,word1315
152731,word1353
152731,word20
152731,word276
152731,word327
152731,word422
152731,word448
152731,word522
152731,word648
152731,word725
152731,word756
152731,word775
152731,word811
153063,word1037
153063,word1055
153063,word1072
153063,word1172
153063,word1209
153063,word1210
153063,word1255
153063,word1346
153063,word1350
153063,word17
153063,word24
153063,word293
153063,word395
153063,word408
153063,word620
153063,word626
153063,word724
153063,word750
153063,word827
153063,word869
153063,word894
154023,word1053
154023,word432
154023,word508
154023,word598
154023,word877
154047,word100
154047,word1076
154047,word1178
154047,word1210
154047,word1251
154047,word1258
154047,word1269
154047,word1316
154047,word1340
154047,word1423
154047,word435
154047,word541
154047,word66
154047,word730
154047,word877
154047,word940
154047,word979
154134,word1119
154134,word1169
154134,word1199
154134,word1203
154134,word1264
154134,word1275
154134,word1354
154134,word136
154134,word1398
154134,word180
154134,word197
154134,word227
154134,word26
154134,word267
154134,word336
154134,word399
154134,word415
154134,word541
154134,word62
154134,word970
154134,word980
154982,word1055
154982,word1063
154982,word1113
154982,word1132
154982,word1160
154982,word1172
154982,word1333
154982,word136
154982,word163
154982,word399
154982,word515
154982,word53
154982,word531
154982,word616
154982,word646
154982,word736
154982,word817
154982,word869
154982,word883
154982,word961
155158,word1006
155158,word1076
155158,word1118
155158,word1133
155158,word1264
155158,word1268
155158,word1296
